HR,Name,Hours RA,Minutes RA,Seconds RA,Degrees Dec,Minutes Dec,Seconds Dec,VisualMag,B-V
7858,3Eta Del,20,33,57.0,+13,01,38,5.38,+0.07
7859,Rho Pav,20,37,35.3,-61,31,48,4.88,+0.43
7866,47    Cyg,20,33,54.2,+35,15,03,4.61,+1.60
7869,Alp Ind,20,37,34.0,-47,17,29,3.11,+1.00
7870,,20,33,54.9,+46,41,38,5.78,-0.16
7871,4Zet Del,20,35,18.5,+14,40,27,4.68,+0.11
7873,70    Aql,20,36,43.6,-02,33,00,4.89,+1.60
7875,Phi2Pav,20,40,02.6,-60,32,56,5.12,+0.53
7879,73    Dra,20,31,30.4,+74,57,17,5.20,+0.07
7880,27    Vul,20,37,04.7,+26,27,43,5.59,-0.07
7881,Ups Pav,20,41,57.1,-66,45,39,5.15,-0.06
7882,6Bet Del,20,37,33.0,+14,35,43,3.63,+0.44
7883,5Iot Del,20,37,49.1,+11,22,40,5.43,+0.06
7884,71    Aql,20,38,20.3,-01,06,19,4.32,+0.95
7889,14Tau Cap,20,39,16.4,-14,57,17,5.22,-0.12
7891,29    Vul,20,38,31.3,+21,12,04,4.82,-0.02
7892,8The Del,20,38,43.9,+13,18,54,5.72,+1.53
7893,,20,40,19.8,-33,25,55,5.47,+1.12
7894,28    Vul,20,38,31.9,+24,06,58,5.04,-0.14
7895,,20,38,35.1,+23,40,50,5.91,+0.98
7896,7Kap Del,20,39,07.8,+10,05,10,5.05,+0.72
7897,1    Aqr,20,39,24.9,+00,29,11,5.16,+1.06
7899,,20,39,05.0,+15,50,17,5.97,-0.14
7900,15Ups Cap,20,40,03.0,-18,08,19,5.10,+1.66
7901,75    Dra,20,28,14.6,+81,25,22,5.46,+1.02
7904,,20,38,59.5,+30,20,04,5.68,+1.09
7905,,20,40,32.5,-16,07,27,5.80,+1.00
7906,9Alp Del,20,39,38.3,+15,54,43,3.77,-0.06
7908,74    Dra,20,29,27.5,+81,05,29,5.96,+0.92
7909,,20,41,23.7,-31,35,54,5.76,+1.53
7913,Bet Pav,20,44,57.5,-66,12,11,3.42,+0.16
7918,10    Del,20,41,16.2,+14,34,59,5.99,+1.24
7919,,20,40,03.1,+43,27,31,5.95,+1.19
7920,Eta Ind,20,44,02.3,-51,55,16,4.51,+0.27
7921,49    Cyg,20,41,02.6,+32,18,26,5.51,+0.88
7924,50Alp Cyg,20,41,25.9,+45,16,49,1.25,+0.09
7926,,20,41,56.5,+41,43,01,5.67,-0.12
7928,11Del Del,20,43,27.5,+15,04,28,4.43,+0.32
7929,51    Cyg,20,42,12.6,+50,20,24,5.39,-0.10
7933,,20,46,20.1,-39,11,57,5.50,-0.10
7934,Sig Pav,20,49,18.1,-68,46,35,5.41,+1.12
7936,16Psi Cap,20,46,05.7,-25,16,15,4.14,+0.43
7937,17    Cap,20,46,10.0,-21,30,51,5.93,+0.04
7939,30    Vul,20,44,52.5,+25,16,14,4.91,+1.18
7942,52    Cyg,20,45,39.7,+30,43,11,4.22,+1.05
7943,Iot Mic,20,48,29.2,-43,59,19,5.11,+0.35
7944,,20,44,22.0,+56,29,17,5.78,+1.67
7945,4    Cep,20,43,11.0,+66,39,27,5.58,+0.22
7947,12Gam1Del,20,46,38.7,+16,07,28,5.14,+0.49
7948,12Gam2Del,20,46,39.5,+16,07,27,4.27,+1.04
7949,53Eps Cyg,20,46,12.7,+33,58,13,2.46,+1.03
7950,2Eps Aqr,20,47,40.6,-09,29,45,3.77,0.00
7951,3    Aqr,20,47,44.2,-05,01,40,4.42,+1.65
7952,Zet Ind,20,49,29.0,-46,13,37,4.89,+1.52
7953,13    Del,20,47,48.3,+06,00,30,5.58,-0.02
7955,,20,45,21.1,+57,34,47,4.51,+0.54
7956,,20,47,10.8,+34,22,27,4.92,+1.32
7957,3Eta Cep,20,45,17.4,+61,50,20,3.43,+0.92
7961,,20,49,17.6,-25,46,53,5.86,-0.07
7963,54Lam Cyg,20,47,24.5,+36,29,27,4.53,-0.11
7965,Alp Mic,20,49,58.1,-33,46,47,4.90,+1.00
7968,Iot Ind,20,51,30.1,-51,36,30,5.05,+1.13
7969,,20,47,49.3,+47,49,55,5.57,+1.46
7971,,20,51,00.7,-37,54,48,5.52,+1.38
7973,15    Del,20,49,37.8,+12,32,43,5.98,+0.43
7976,,20,50,41.8,-12,32,42,5.88,+1.07
7977,55    Cyg,20,48,56.3,+46,06,51,4.84,+0.41
7980,18Ome Cap,20,51,49.3,-26,55,09,4.11,+1.64
7982,4    Aqr,20,51,25.7,-05,37,35,5.99,+0.46
7984,56    Cyg,20,50,04.9,+44,03,34,5.04,+0.20
7985,5    Aqr,20,52,08.7,-05,30,25,5.55,-0.08
7986,Bet Ind,20,54,48.6,-58,27,15,3.65,+1.25
7987,,20,53,40.2,-39,48,36,5.35,+1.32
7988,,20,51,28.2,+28,15,02,5.77,+0.72
7990,6Mu  Aqr,20,52,39.2,-08,59,00,4.73,+0.32
7995,31    Vul,20,52,07.7,+27,05,49,4.59,+0.83
8000,19    Cap,20,54,47.9,-17,55,23,5.78,+1.12
8001,57    Cyg,20,53,14.8,+44,23,14,4.78,-0.14
8002,76    Dra,20,42,35.2,+82,31,52,5.75,0.00
8003,,20,53,18.6,+45,10,55,5.45,+1.10
8005,,20,53,53.9,+33,26,16,5.47,+1.52
8008,32    Vul,20,54,33.6,+28,03,27,5.01,+1.48
8011,17    Del,20,55,36.7,+13,43,17,5.17,+1.12
8012,16    Del,20,55,38.6,+12,34,07,5.58,+0.12
8013,,20,56,47.3,-26,17,47,5.70,+0.50
8015,7    Aqr,20,56,54.0,-09,41,51,5.51,+1.47
8016,,20,47,33.4,+80,33,08,5.39,+1.12
8018,,20,57,40.6,-16,01,54,5.87,+0.18
8020,,20,55,49.8,+47,25,04,5.67,+0.47
8021,Alp Oct,21,04,43.0,-77,01,26,5.15,+0.49
8023,,20,56,34.7,+44,55,30,5.96,+0.05
8025,,20,56,25.5,+50,43,43,5.81,+0.30
8026,,20,56,25.9,+49,11,45,5.90,+1.04
8027,,21,00,21.5,-51,15,55,5.76,+0.47
8028,58Nu  Cyg,20,57,10.4,+41,10,02,3.94,+0.02
8030,18    Del,20,58,25.9,+10,50,21,5.48,+0.93
8032,33    Vul,20,58,16.4,+22,19,33,5.31,+1.40
8034,1Eps Equ,20,59,04.4,+04,17,37,5.23,+0.46
8035,,20,58,19.5,+44,28,18,5.55,+0.97
8038,,21,00,03.9,+07,30,59,5.99,+0.26
8039,Gam Mic,21,01,17.5,-32,15,28,4.67,+0.89
8040,,20,58,30.1,+50,27,44,5.61,-0.15
8044,,21,00,27.7,+19,19,46,5.65,+1.61
8046,,21,02,27.2,-38,31,50,5.94,+1.11
8047,59    Cyg,20,59,49.6,+47,31,16,4.74,-0.05
8048,Zet Mic,21,02,58.0,-38,37,54,5.30,+0.41
8049,,20,59,25.4,+59,26,19,5.51,+1.40
8051,,21,01,12.9,+36,01,34,5.97,+0.98
8053,60    Cyg,21,01,10.9,+46,09,21,5.37,-0.21
8055,Mu  Ind,21,05,14.2,-54,43,38,5.16,+1.21
8059,12    Aqr,21,04,04.7,-05,49,23,5.89,+0.68
8060,22Eta Cap,21,04,24.3,-19,51,18,4.84,+0.17
8061,,21,09,22.3,-73,10,23,5.68,+0.59
8065,,21,02,09.1,+56,40,11,5.83,-0.07
8066,3    Equ,21,04,34.7,+05,30,10,5.61,+1.65
8069,Eta Mic,21,06,25.5,-41,23,10,5.53,+1.35
8070,Del Mic,21,06,01.2,-30,07,30,5.68,+1.03
8073,,21,08,32.9,-63,55,44,5.76,+1.18
8075,23The Cap,21,05,56.8,-17,13,58,4.07,-0.01
8076,,21,06,24.7,-32,20,30,5.18,+1.10
8077,4    Equ,21,05,26.7,+05,57,30,5.94,+0.54
8078,,21,03,47.6,+53,17,10,5.90,+0.99
8079,62Xi  Cyg,21,04,55.9,+43,55,40,3.72,+1.65
8080,24    Cap,21,07,07.7,-25,00,21,4.50,+1.61
8084,,21,06,30.3,+31,11,05,5.82,+0.56
8085,61    Cyg,21,06,54.6,+38,44,45,5.21,+1.18
8087,25Chi Cap,21,08,33.6,-21,11,37,5.30,+0.01
8089,63    Cyg,21,06,36.1,+47,38,54,4.55,+1.57
8092,Omi Pav,21,13,20.5,-70,07,35,5.02,+1.58
8093,13Nu  Aqr,21,09,35.7,-11,22,18,4.51,+0.94
8094,,21,08,38.9,+30,12,21,5.59,-0.10
8097,5Gam Equ,21,10,20.5,+10,07,54,4.69,+0.26
8099,,21,06,23.3,+71,25,55,5.87,+0.40
8100,,21,12,13.6,-40,16,10,5.83,+0.45
8104,,21,13,03.1,-39,25,31,5.26,+0.44
8106,,21,10,15.6,+53,33,48,5.73,-0.12
8108,,21,13,18.9,-36,25,26,5.96,+0.98
8110,,21,13,17.3,-27,37,10,5.42,+1.42
8112,,21,05,29.3,+78,07,35,5.91,-0.07
8114,,21,15,45.9,-53,15,47,5.75,+0.19
8115,64Zet Cyg,21,12,56.2,+30,13,37,3.20,+0.99
8119,,21,11,48.2,+59,59,11,5.64,+0.11
8123,7Del Equ,21,14,28.9,+10,00,25,4.49,+0.50
8127,28Phi Cap,21,15,37.9,-20,39,06,5.24,+1.17
8128,29    Cap,21,15,44.9,-15,10,17,5.28,+1.64
8130,65Tau Cyg,21,14,47.5,+38,02,44,3.72,+0.39
8131,8Alp Equ,21,15,49.4,+05,14,52,3.92,+0.53
8135,Eps Mic,21,17,56.3,-32,10,21,4.71,+0.06
8137,30    Cap,21,17,57.3,-17,59,07,5.43,-0.12
8140,The Ind,21,19,52.0,-53,26,59,4.39,+0.19
8141,15    Aqr,21,18,11.1,-04,31,10,5.82,-0.13
8143,67Sig Cyg,21,17,25.0,+39,23,41,4.23,+0.12
8146,66Ups Cyg,21,17,55.1,+34,53,49,4.43,-0.11
8149,,21,18,52.0,+11,12,12,5.96,+1.65
8150,,21,17,14.3,+55,47,53,5.98,+1.45
8151,The1Mic,21,20,45.6,-40,48,35,4.82,+0.02
8154,68    Cyg,21,18,27.2,+43,56,45,5.00,-0.01
8157,,21,19,22.2,+38,14,15,5.83,+0.50
8160,16    Aqr,21,21,04.3,-04,33,36,5.87,+0.92
8161,,21,19,28.8,+49,30,37,5.76,-0.15
8162,5Alp Cep,21,18,34.8,+62,35,08,2.44,+0.22
8163,9    Equ,21,21,04.8,+07,21,16,5.82,+1.66
8164,,21,19,15.8,+58,37,25,5.66,+1.38
8165,,21,21,04.4,+23,51,21,5.57,+1.05
8166,,21,20,50.1,+32,27,10,5.68,+1.08
8167,32Iot Cap,21,22,14.8,-16,50,04,4.28,+0.90
8168,,21,15,42.2,+77,00,44,5.95,+1.50
8171,6    Cep,21,19,22.2,+64,52,19,5.18,-0.04
8172,,21,23,00.5,-22,40,08,5.60,+1.63
8173,1    Peg,21,22,05.2,+19,48,16,4.08,+1.11
8175,17    Aqr,21,22,56.3,-09,19,10,5.99,+1.54
8178,10Bet Equ,21,22,53.6,+06,48,40,5.16,+0.05
8180,The2Mic,21,24,24.8,-41,00,24,5.77,-0.05
8181,Gam Pav,21,26,26.6,-65,21,58,4.22,+0.49
8183,33    Cap,21,24,09.6,-20,51,07,5.41,+1.16
8185,,21,22,00.4,+49,23,20,5.69,+1.10
8187,18    Aqr,21,24,11.5,-12,52,41,5.49,+0.29
8190,,21,23,58.8,+24,16,27,5.71,+0.32
8195,19    Aqr,21,25,13.1,-09,44,55,5.70,+0.20
8196,,21,28,44.9,-69,30,19,5.34,+1.55
8198,,21,24,34.0,+26,10,28,5.68,+0.31
8199,21    Aqr,21,25,17.0,-03,33,24,5.49,+1.46
8200,,21,26,22.9,-37,49,46,5.63,+1.19
8202,,21,27,01.6,-42,32,52,5.51,+0.39
8204,34Zet Cap,21,26,40.0,-22,24,41,3.74,+1.00
8207,35    Cap,21,27,14.8,-21,11,46,5.78,+1.44
8208,,21,25,19.6,+46,42,52,5.60,+0.32
8209,69    Cyg,21,25,47.0,+36,40,03,5.94,-0.08
8213,36    Cap,21,28,43.4,-21,48,26,4.51,+0.91
8215,70    Cyg,21,27,21.4,+37,07,00,5.31,-0.14
8216,,21,26,51.6,+48,50,06,5.31,+0.07
8217,35    Vul,21,27,40.1,+27,36,31,5.41,+0.04
8220,,21,28,08.3,+32,13,31,5.80,+0.32
8223,,21,28,59.9,+22,10,46,5.93,+1.53
8225,2    Peg,21,29,56.9,+23,38,20,4.57,+1.62
8227,7    Cep,21,27,46.1,+66,48,33,5.44,-0.11
8228,71    Cyg,21,29,27.0,+46,32,26,5.24,+0.97
8229,Xi  Gru,21,32,05.9,-41,10,45,5.29,+1.10
8230,6    PsA,21,32,14.6,-33,56,41,5.97,+0.05
8232,22Bet Aqr,21,31,33.5,-05,34,16,2.91,+0.83
8236,,21,33,23.5,-44,50,55,5.57,+1.04
8238,8Bet Cep,21,28,39.6,+70,33,39,3.23,-0.22
8239,,21,24,49.7,+80,31,29,5.97,+0.92
8243,,21,30,59.3,+60,27,34,5.53,+0.12
8245,37    Cap,21,34,51.0,-20,05,04,5.69,+0.40
8246,,21,32,56.6,+49,58,40,5.75,-0.03
8251,,21,35,17.6,-03,58,59,5.77,+1.11
8252,73Rho Cyg,21,33,58.9,+45,35,31,4.02,+0.89
8253,8    PsA,21,36,11.0,-26,10,17,5.73,+0.22
8254,Nu  Oct,21,41,28.5,-77,23,24,3.76,+1.00
8255,72    Cyg,21,34,46.6,+38,32,03,4.90,+1.08
8260,39Eps Cap,21,37,04.8,-19,27,58,4.68,-0.17
8262,,21,36,02.4,+45,22,29,5.53,+1.58
8264,23Xi  Aqr,21,37,45.1,-07,51,15,4.69,+0.17
8266,74    Cyg,21,36,57.0,+40,24,49,5.01,+0.18
8267,5    Peg,21,37,45.4,+19,19,07,5.45,+0.30
8270,4    Peg,21,38,31.9,+05,46,18,5.67,+0.25
8276,,21,39,01.1,+20,15,55,5.85,+0.32
8277,25    Aqr,21,39,33.3,+02,14,37,5.10,+1.04
8278,40Gam Cap,21,40,05.5,-16,39,44,3.68,+0.32
8279,9    Cep,21,37,55.2,+62,04,55,4.73,+0.30
8280,Lam Oct,21,50,54.3,-82,43,09,5.29,+0.75
8281,,21,38,57.6,+57,29,21,5.62,+0.21
8283,42    Cap,21,41,32.9,-14,02,51,5.18,+0.65
8284,75    Cyg,21,40,11.1,+43,16,26,5.11,+1.60
8285,41    Cap,21,42,00.8,-23,15,46,5.24,+0.95
8287,26    Aqr,21,42,10.1,+01,17,07,5.67,+1.44
8288,43Kap Cap,21,42,39.5,-18,51,59,4.73,+0.88
8289,7    Peg,21,42,15.5,+05,40,48,5.30,+1.64
8295,44    Cap,21,43,04.4,-14,23,59,5.88,+0.25
8300,77    Cyg,21,42,22.9,+41,04,38,5.69,+0.01
8301,80Pi 1Cyg,21,42,05.7,+51,11,23,4.67,-0.12
8302,45    Cap,21,44,01.0,-14,44,58,5.99,+0.21
8305,9Iot PsA,21,44,56.8,-33,01,33,4.34,-0.05
8306,,21,43,06.4,+41,09,18,5.49,+1.59
8307,79    Cyg,21,43,25.7,+38,17,02,5.65,0.00
8308,8Eps Peg,21,44,11.2,+09,52,30,2.39,+1.53
8309,78Mu 1Cyg,21,44,08.6,+28,44,34,4.73,+0.48
8311,46    Cap,21,45,00.3,-09,04,57,5.09,+1.11
8313,9    Peg,21,44,30.7,+17,21,00,4.34,+1.17
8314,,21,44,31.3,+14,46,19,5.94,+0.59
8315,10Kap Peg,21,44,38.7,+25,38,42,4.13,+0.43
8316,Mu  Cep,21,43,30.4,+58,46,48,4.08,+2.35
8317,11    Cep,21,41,55.3,+71,18,41,4.56,+1.10
8319,48Lam Cap,21,46,32.1,-11,21,57,5.58,-0.01
8321,12    Peg,21,46,04.4,+22,56,56,5.29,+1.41
8322,49Del Cap,21,47,02.4,-16,07,38,2.87,+0.29
8323,,21,48,15.8,-47,18,13,5.58,+0.60
8324,,21,43,04.0,+72,19,13,5.17,+1.05
8326,10The PsA,21,47,44.2,-30,53,54,5.01,+0.04
8327,,21,44,53.3,+62,27,38,5.95,+0.31
8328,11    Peg,21,47,14.0,+02,41,10,5.64,0.00
8331,,21,50,00.1,-64,42,45,5.62,+1.02
8333,Omi Ind,21,50,47.1,-69,37,46,5.53,+1.37
8334,10Nu  Cep,21,45,26.9,+61,07,15,4.29,+0.52
8335,81Pi 2Cyg,21,46,47.6,+49,18,34,4.23,-0.12
8339,12    Cep,21,47,25.3,+60,41,34,5.52,+1.52
8343,14    Peg,21,49,50.7,+30,10,27,5.04,-0.03
8344,13    Peg,21,50,08.7,+17,17,08,5.29,+0.37
8348,,21,51,34.2,+19,49,36,5.77,-0.10
8351,51Mu  Cap,21,53,17.8,-13,33,06,5.08,+0.37
8352,,21,55,11.5,-61,53,11,5.90,+0.39
8353,Gam Gru,21,53,55.7,-37,21,54,3.01,-0.12
8354,15    Peg,21,52,29.9,+28,47,36,5.53,+0.42
8356,16    Peg,21,53,03.8,+25,55,30,5.08,-0.17
8357,,21,52,01.0,+55,47,49,5.71,-0.13
8358,,21,53,37.4,+19,40,06,5.68,+0.01
8360,,21,54,10.4,-04,16,34,5.71,+1.18
8366,,21,56,22.8,-37,15,13,5.46,+0.08
8368,Del Ind,21,57,55.1,-54,59,33,4.40,+0.28
8371,13    Cep,21,54,53.2,+56,36,41,5.80,+0.73
8373,17    Peg,21,56,56.4,+12,04,35,5.54,+0.05
8375,,21,55,31.1,+65,19,15,5.86,-0.06
8379,,21,59,17.9,-38,23,43,5.50,+1.00
8380,,22,03,03.8,-76,07,07,5.95,+0.39
8383,,21,56,39.1,+63,37,32,4.91,+1.77
8386,12Eta PsA,22,00,50.2,-28,27,13,5.42,-0.09
8387,Eps Ind,22,03,21.6,-56,47,10,4.69,+1.06
8388,,21,58,53.4,+62,41,54,5.93,+1.67
8390,28    Aqr,22,01,05.0,+00,36,18,5.58,+1.28
8392,20    Peg,22,01,05.4,+13,07,11,5.60,+0.34
8393,19    Peg,22,01,09.2,+08,15,26,5.65,+1.44
8400,16    Cep,21,59,15.0,+73,10,48,5.03,+0.44
8401,30    Aqr,22,03,16.4,-06,31,21,5.54,+0.96
8402,31Omi Aqr,22,03,18.9,-02,09,19,4.69,-0.06
8403,,22,01,50.6,+52,52,56,5.78,-0.11
8404,21    Peg,22,03,19.0,+11,23,11,5.80,-0.07
8406,14    Cep,22,02,04.6,+58,00,02,5.56,+0.06
8407,,22,02,56.7,+44,39,00,5.60,-0.03
8408,,22,04,36.8,-26,49,21,5.96,-0.14
8409,Kap2Ind,22,05,50.9,-59,38,10,5.62,+1.46
8410,32    Aqr,22,04,47.4,-00,54,24,5.30,+0.23
8411,Lam Gru,22,06,06.9,-39,32,36,4.46,+1.37
8413,22Nu  Peg,22,05,40.8,+05,03,31,4.84,+1.44
8414,34Alp Aqr,22,05,47.0,-00,19,11,2.96,+0.98
8415,,22,05,11.4,+26,40,26,5.78,+1.25
8416,18    Cep,22,03,52.9,+63,07,11,5.29,+1.58
8417,17Xi  Cep,22,03,47.4,+64,37,40,4.29,+0.34
8418,33Iot Aqr,22,06,26.2,-13,52,11,4.27,-0.07
8419,23    Peg,22,05,34.7,+28,57,50,5.70,-0.06
8424,,22,06,02.0,+45,00,52,5.14,+1.57
8425,Alp Gru,22,08,14.0,-46,57,40,1.74,-0.13
8426,20    Cep,22,05,00.5,+62,47,08,5.27,+1.41
8428,19    Cep,22,05,08.9,+62,16,48,5.11,+0.08
8430,24Iot Peg,22,07,00.7,+25,20,42,3.76,+0.44
8431,14Mu  PsA,22,08,23.0,-32,59,19,4.50,+0.05
8433,Ups PsA,22,08,26.0,-34,02,38,4.99,+1.48
8435,,22,07,28.6,+19,28,32,5.75,
8438,25    Peg,22,07,50.3,+21,42,10,5.78,-0.10
8439,35    Aqr,22,08,59.0,-18,31,11,5.81,-0.17
8444,,22,09,55.7,-34,00,53,5.37,+0.24
8447,15Tau PsA,22,10,08.8,-32,32,54,4.92,+0.48
8449,27Pi 1Peg,22,09,13.6,+33,10,20,5.58,+1.00
8450,26The Peg,22,10,12.0,+06,11,52,3.53,+0.08
8452,38    Aqr,22,10,37.5,-11,33,54,5.46,-0.12
8454,29Pi 2Peg,22,09,59.2,+33,10,42,4.29,+0.46
8458,,22,10,37.4,+11,37,28,5.78,+1.58
8461,,22,11,51.3,+16,02,26,5.95,+0.95
8463,,22,11,09.9,+50,49,24,5.40,+0.15
8465,21Zet Cep,22,10,51.3,+58,12,04,3.35,+1.57
8466,,22,12,08.0,+24,57,00,5.92,+1.51
8468,24    Cep,22,09,48.4,+72,20,28,4.79,+0.92
8469,22Lam Cep,22,11,30.7,+59,24,52,5.04,+0.25
8470,,22,13,44.4,-25,10,51,5.58,+0.49
8471,Psi Oct,22,17,50.5,-77,30,42,5.51,+0.31
8472,,22,11,48.8,+56,50,22,5.24,+0.51
8474,,22,10,38.9,+70,07,58,5.50,+0.38
8475,,22,12,47.8,+34,36,17,5.33,+1.13
8478,16Lam PsA,22,14,18.8,-27,46,01,5.43,-0.16
8479,,22,12,01.9,+60,45,34,5.35,+1.17
8480,41    Aqr,22,14,18.0,-21,04,27,5.32,+0.80
8481,Eps Oct,22,20,01.5,-80,26,23,5.10,+1.47
8482,,22,13,38.6,+28,36,30,5.89,+1.15
8483,,22,12,22.3,+63,17,29,5.79,+1.67
8485,,22,13,52.7,+39,42,54,4.49,+1.39
8486,Mu 1Gru,22,15,36.9,-41,20,48,4.79,+0.80
8487,,22,13,49.3,+45,26,27,5.53,+0.04
8488,Mu 2Gru,22,16,26.6,-41,37,39,5.10,+0.92
8489,,22,14,44.4,+42,57,14,5.71,0.00
8494,23Eps Cep,22,15,02.0,+57,02,37,4.19,+0.28
8496,42    Aqr,22,16,48.1,-12,49,53,5.34,+1.14
8498,1    Lac,22,15,58.2,+37,44,56,4.13,+1.46
8499,43The Aqr,22,16,50.0,-07,47,00,4.16,+0.98
8500,,22,16,52.6,-09,02,24,5.79,+1.16
8501,,22,18,15.6,-53,37,40,5.37,+0.60
8502,Alp Tuc,22,18,30.1,-60,15,35,2.86,+1.39
8504,44    Aqr,22,17,06.5,-05,23,14,5.75,+0.88
8505,Ups Oct,22,31,37.4,-85,58,02,5.77,+1.02
8506,,22,16,26.5,+57,13,13,5.88,+0.93
8508,45    Aqr,22,19,00.8,-13,18,18,5.95,+1.06
8511,25    Cep,22,18,12.7,+62,48,16,5.75,+1.26
8512,46Rho Aqr,22,20,11.9,-07,49,16,5.37,-0.06
8513,30    Peg,22,20,27.6,+05,47,22,5.37,-0.02
8515,Nu  Ind,22,24,36.8,-72,15,20,5.29,+0.65
8516,47    Aqr,22,21,35.6,-21,35,54,5.13,+1.07
8518,48Gam Aqr,22,21,39.4,-01,23,14,3.84,-0.05
8520,31    Peg,22,21,31.1,+12,12,19,5.01,-0.13
8522,32    Peg,22,21,19.3,+28,19,50,4.81,0.00
8523,2    Lac,22,21,01.6,+46,32,12,4.57,-0.10
8524,Pi 2Gru,22,23,08.0,-45,55,43,5.62,+0.36
8527,,22,25,10.5,-70,25,54,5.78,+0.38
8529,49    Aqr,22,23,30.9,-24,45,45,5.53,+0.99
8530,,22,23,32.1,-07,11,40,5.93,+1.00
8531,,22,24,56.4,-57,47,50,5.32,+0.67
8533,51    Aqr,22,24,06.9,-04,50,13,5.78,-0.04
8534,50    Aqr,22,24,27.1,-13,31,46,5.76,+0.97
8538,3Bet Lac,22,23,33.6,+52,13,45,4.43,+1.02
8539,52Pi  Aqr,22,25,16.6,+01,22,39,4.66,-0.03
8540,Del Tuc,22,27,20.0,-64,57,59,4.48,-0.03
8541,4    Lac,22,24,31.0,+49,28,35,4.57,+0.09
8546,,22,13,10.6,+86,06,29,5.27,-0.03
8547,,22,28,37.7,-67,29,21,5.55,+0.20
8548,34    Peg,22,26,37.4,+04,23,37,5.75,+0.52
8551,35    Peg,22,27,51.5,+04,41,44,4.79,+1.05
8552,Nu  Gru,22,28,39.2,-39,07,55,5.47,+0.95
8555,,22,27,46.2,+31,50,25,5.98,+1.45
8556,Del1Gru,22,29,16.2,-43,29,44,3.97,+1.03
8557,,22,26,00.8,+70,46,15,5.47,+1.20
8558,55Zet1Aqr,22,28,49.7,-00,01,13,4.59,
8559,55Zet2Aqr,22,28,50.1,-00,01,12,4.42,+0.38
8560,Del2Gru,22,29,45.5,-43,44,58,4.11,+1.57
8561,26    Cep,22,27,05.3,+65,07,56,5.46,+0.37
8562,36    Peg,22,29,08.0,+09,07,44,5.58,+1.55
8563,,22,29,46.0,-27,06,26,5.95,+0.33
8564,,22,29,10.2,+26,45,47,5.79,+1.25
8566,37    Peg,22,29,58.0,+04,25,54,5.48,+0.38
8571,27Del Cep,22,29,10.3,+58,24,55,3.75,+0.60
8572,5    Lac,22,29,31.8,+47,42,25,4.36,+1.68
8573,57Sig Aqr,22,30,38.8,-10,40,41,4.82,-0.06
8574,38    Peg,22,30,01.8,+32,34,21,5.65,-0.04
8576,17Bet PsA,22,31,30.3,-32,20,46,4.29,+0.01
8578,28Rho1Cep,22,26,42.5,+78,47,09,5.83,+0.15
8579,6    Lac,22,30,29.3,+43,07,24,4.51,-0.09
8582,Nu  Tuc,22,33,00.1,-61,58,56,4.81,+1.61
8585,7Alp Lac,22,31,17.5,+50,16,57,3.77,+0.01
8588,,22,32,26.4,+39,46,47,5.88,+0.16
8590,60    Aqr,22,34,02.9,-01,34,27,5.89,+0.99
8591,29Rho2Cep,22,29,52.9,+78,49,27,5.50,+0.06
8592,59Ups Aqr,22,34,41.6,-20,42,30,5.20,+0.44
8594,,22,33,40.6,+56,37,30,5.71,+0.96
8596,,22,35,36.5,-23,59,28,5.97,+0.99
8597,62Eta Aqr,22,35,21.4,-00,07,03,4.02,-0.09
8599,,22,32,16.2,+76,13,35,5.68,+0.05
8601,,22,36,35.4,-31,39,50,5.82,+1.09
8602,Sig2Gru,22,36,58.8,-40,35,28,5.86,+0.06
8603,8    Lac,22,35,52.3,+39,38,03,5.73,-0.15
8610,63Kap Aqr,22,37,45.4,-04,13,41,5.03,+1.14
8613,9    Lac,22,37,22.4,+51,32,43,4.63,+0.24
8615,31    Cep,22,35,46.1,+73,38,35,5.08,+0.39
8616,,22,38,51.5,-33,04,53,5.66,+0.05
8618,40    Peg,22,38,52.6,+19,31,20,5.82,+0.92
8620,,22,40,48.9,-57,25,20,5.97,+1.46
8621,,22,38,37.9,+56,47,45,5.21,+1.58
8622,10    Lac,22,39,15.7,+39,03,01,4.88,-0.20
8623,,22,40,22.3,-30,39,32,5.87,+1.30
8625,,22,37,13.0,+75,22,18,5.79,+1.57
8627,30    Cep,22,38,39.0,+63,35,04,5.19,+0.06
8628,18Eps PsA,22,40,39.4,-27,02,37,4.17,-0.11
8630,Bet Oct,22,46,03.3,-81,22,54,4.15,+0.20
8631,,22,40,52.7,+14,32,58,5.71,+0.72
8632,11    Lac,22,40,30.9,+44,16,35,4.46,+1.33
8633,,22,40,18.4,+53,50,46,5.93,+0.93
8634,42Zet Peg,22,41,27.7,+10,49,53,3.40,-0.09
8635,,22,42,36.9,-47,12,38,5.98,+0.58
8636,Bet Gru,22,42,40.1,-46,53,05,2.10,+1.60
8640,12    Lac,22,41,28.6,+40,13,32,5.25,-0.14
8641,43Omi Peg,22,41,45.4,+29,18,27,4.79,-0.01
8642,,22,41,57.4,+14,30,59,5.90,+1.11
8643,,22,41,36.1,+41,32,58,5.94,
8644,Rho Gru,22,43,30.0,-41,24,52,4.85,+1.03
8649,66    Aqr,22,43,35.3,-18,49,49,4.69,+1.37
8650,44Eta Peg,22,43,00.1,+30,13,17,2.94,+0.86
8654,,22,44,05.2,+39,27,56,5.95,+1.48
8655,Eta Gru,22,45,37.9,-53,30,01,4.85,+1.18
